wavelength,"(877, 2902)","(845, 3248)","(815, 3120)","(851, 3113)","(822, 3072)","(851, 3182)","(790, 3304)","(842, 3010)","(860, 3073)","(842, 2948)"
693.911,0.75953,0.721262,0.666796,0.799137,0.926346,1.00307,0.847566,0.778732,0.7095,0.945934
695.538,0.762823,0.72707,0.67243,0.810153,0.91656,1.01489,0.842089,0.773507,0.721506,0.944008
697.165,0.757614,0.715806,0.670353,0.811999,0.920986,1.01001,0.838925,0.780238,0.718039,0.960066
698.791,0.754417,0.711564,0.668893,0.807847,0.92395,1.019,0.848409,0.787872,0.72196,0.945126
700.418,0.756936,0.719283,0.681058,0.808293,0.925835,1.02727,0.846847,0.785758,0.721721,0.943752
702.045,0.761666,0.716459,0.691356,0.810061,0.920419,1.0199,0.854963,0.785917,0.716177,0.94965
703.672,0.755447,0.714829,0.683489,0.811978,0.920481,1.02149,0.854711,0.789796,0.727586,0.957623
705.298,0.76308,0.718659,0.6861,0.819764,0.916333,1.02458,0.85609,0.788995,0.721381,0.955459
706.925,0.765217,0.723906,0.676166,0.823783,0.941726,1.02948,0.864407,0.793618,0.729834,0.949412
708.552,0.763271,0.718688,0.698433,0.808481,0.939046,1.04053,0.857602,0.794729,0.734078,0.958968
710.178,0.7614,0.727099,0.696221,0.812801,0.936059,1.04248,0.873095,0.799718,0.737543,0.964096
711.805,0.751663,0.73884,0.689837,0.817598,0.935978,1.03242,0.86466,0.792277,0.734586,0.953262
713.432,0.767958,0.733846,0.687617,0.825528,0.922182,1.05279,0.868566,0.799027,0.740524,0.977167
715.059,0.76241,0.734766,0.686464,0.820572,0.934248,1.04202,0.87878,0.796943,0.741492,0.977966
716.685,0.776021,0.739643,0.695786,0.825735,0.942115,1.03888,0.873267,0.800526,0.749707,0.973552
718.312,0.768734,0.73188,0.685939,0.819254,0.93522,1.05799,0.860525,0.801794,0.734356,0.973358
719.939,0.776339,0.732671,0.691391,0.830985,0.940851,1.06734,0.870288,0.807888,0.75275,0.979668
721.566,0.778761,0.742425,0.691604,0.837269,0.947044,1.05468,0.863463,0.81451,0.744008,0.979236
723.192,0.789438,0.729405,0.69943,0.836153,0.93993,1.05509,0.881992,0.804331,0.758059,0.972021
724.819,0.784404,0.736374,0.702148,0.839309,0.948646,1.05009,0.871843,0.820652,0.762395,0.9936
726.446,0.792989,0.740942,0.705337,0.847896,0.940779,1.06496,0.874426,0.817798,0.747183,0.98861
728.073,0.794155,0.742756,0.686892,0.831444,0.949753,1.05456,0.896668,0.812567,0.763719,0.980087
729.699,0.790964,0.75134,0.704576,0.832737,0.96662,1.06755,0.879586,0.815897,0.766977,0.984052
731.326,0.78985,0.739159,0.701308,0.839312,0.962795,1.062,0.881175,0.818224,0.771308,0.992959
732.953,0.788905,0.744872,0.698601,0.839283,0.957279,1.06304,0.894481,0.826707,0.774281,0.998837
734.58,0.790263,0.738435,0.691482,0.855145,0.968606,1.0694,0.914545,0.82567,0.760316,1.00056
736.206,0.782117,0.741464,0.699259,0.849382,0.963984,1.0698,0.897328,0.816359,0.770849,1.00314
737.833,0.79336,0.759424,0.705052,0.849022,0.962264,1.06823,0.89216,0.828305,0.764859,0.994857
739.46,0.800771,0.750196,0.694664,0.846537,0.967326,1.06807,0.902206,0.831147,0.77967,1.0028
741.087,0.802727,0.746384,0.712163,0.848653,0.963845,1.06555,0.909148,0.830588,0.774553,1.00917
742.713,0.798866,0.760726,0.709424,0.843025,0.955946,1.08446,0.909098,0.83305,0.771179,0.996852
744.34,0.797439,0.753246,0.713239,0.851,0.970019,1.07871,0.916535,0.840549,0.777682,1.02564
745.967,0.80616,0.763051,0.714426,0.866551,0.968494,1.08599,0.908197,0.840063,0.769722,1.02424
747.593,0.791639,0.757298,0.709179,0.858733,0.970733,1.08438,0.922679,0.851679,0.7785,1.03012
749.22,0.790563,0.762966,0.720021,0.841807,0.985504,1.09325,0.923065,0.843711,0.784935,1.01985
750.847,0.805624,0.749489,0.731838,0.85451,0.972789,1.10775,0.913569,0.852313,0.785043,1.03961
752.474,0.799916,0.756264,0.71027,0.867696,0.977857,1.10223,0.926247,0.82916,0.781281,1.03269
754.1,0.795236,0.765576,0.720093,0.861585,0.965412,1.10194,0.926404,0.853514,0.784478,1.01688
755.727,0.819499,0.755401,0.722305,0.8634,0.98635,1.10602,0.92656,0.852467,0.781864,1.02817
757.354,0.79723,0.75929,0.729345,0.869819,0.97851,1.12493,0.931006,0.85328,0.781978,1.02375
758.981,0.805129,0.750784,0.731453,0.877148,0.992354,1.11168,0.926295,0.855221,0.782067,1.04337
760.607,0.81351,0.752499,0.732479,0.851684,0.985296,1.09681,0.934694,0.863209,0.794661,1.03864
762.234,0.809163,0.760809,0.732028,0.875021,0.991221,1.10172,0.928101,0.851515,0.797338,1.0277
763.861,0.803837,0.762467,0.745114,0.87319,1.00144,1.12534,0.91564,0.858629,0.804869,1.04395
765.488,0.804603,0.764285,0.734211,0.877696,1.00154,1.09565,0.945676,0.845288,0.803616,1.03483
767.114,0.813613,0.770899,0.740433,0.867372,0.997778,1.10075,0.938769,0.848418,0.802791,1.05821
768.741,0.812646,0.778245,0.75352,0.881523,1.00964,1.11466,0.947813,0.869063,0.80007,1.04881
770.368,0.821049,0.764274,0.74526,0.874926,1.01558,1.1235,0.930807,0.86569,0.803284,1.05185
771.995,0.83112,0.788932,0.751335,0.887132,1.00913,1.1349,0.942347,0.8706,0.788329,1.06147
773.621,0.823688,0.765201,0.753118,0.896345,1.02197,1.14859,0.942305,0.886371,0.806751,1.05322
775.248,0.816736,0.777203,0.758289,0.877562,1.03,1.13835,0.943819,0.870262,0.803491,1.03976
776.875,0.830987,0.766875,0.756022,0.902117,1.0156,1.15241,0.916641,0.881791,0.791942,1.06163
778.502,0.826769,0.766569,0.75403,0.899156,1.00112,1.13218,0.959614,0.86818,0.805911,1.07291
780.128,0.821828,0.777669,0.750856,0.91211,1.01764,1.13897,0.960707,0.88067,0.819112,1.06286
781.755,0.812981,0.780645,0.756977,0.904876,1.00938,1.12739,0.947796,0.882083,0.811356,1.07449
783.382,0.819657,0.773407,0.758707,0.900393,1.0098,1.12481,0.968535,0.879007,0.817408,1.0696
785.009,0.821463,0.783851,0.753667,0.899811,1.02064,1.13616,0.959376,0.893632,0.833367,1.08887
786.635,0.818362,0.799716,0.744344,0.896077,1.0184,1.13076,0.961472,0.881586,0.830634,1.09326
788.262,0.844703,0.796942,0.742435,0.906572,1.01479,1.15306,0.95418,0.888228,0.818984,1.08546
789.889,0.825097,0.785995,0.761958,0.893327,1.03253,1.14993,0.970543,0.876301,0.82934,1.08925
791.515,0.831589,0.795239,0.767351,0.896888,1.03791,1.14366,0.964224,0.903202,0.821858,1.07906
793.142,0.824845,0.792019,0.751944,0.913081,1.03071,1.13848,0.969969,0.909304,0.820589,1.09098
794.769,0.826388,0.782403,0.767116,0.902818,1.04821,1.14343,0.97274,0.895628,0.832714,1.08081
796.396,0.846562,0.806121,0.74762,0.905417,1.01689,1.15174,0.967984,0.909783,0.823614,1.08678
798.022,0.831816,0.794844,0.763287,0.910109,1.05977,1.1404,0.983685,0.911589,0.843826,1.10054
799.649,0.840859,0.791991,0.762333,0.905827,1.03119,1.18431,0.984401,0.904483,0.82862,1.12698
801.276,0.846995,0.80464,0.768977,0.920191,1.03671,1.15427,0.998195,0.905614,0.842924,1.10316
802.903,0.860455,0.810022,0.780011,0.927319,1.05414,1.14993,1.00183,0.909968,0.843169,1.10201
804.529,0.840788,0.80252,0.764591,0.909265,1.0453,1.1645,0.988311,0.909489,0.836501,1.10858
806.156,0.846013,0.797852,0.7784,0.91329,1.04383,1.1584,0.963058,0.900016,0.847293,1.10059
807.783,0.85154,0.804829,0.769651,0.902848,1.05614,1.17906,0.986088,0.897428,0.844355,1.09808
809.41,0.842813,0.806044,0.778185,0.91523,1.07036,1.18823,0.975871,0.905166,0.85264,1.09813
811.036,0.86194,0.810975,0.778709,0.929601,1.0424,1.17968,0.984882,0.910629,0.825236,1.10713
812.663,0.84263,0.81163,0.757806,0.930815,1.03935,1.17328,0.993856,0.907183,0.852347,1.10355
814.29,0.853493,0.805728,0.771149,0.901139,1.03975,1.16104,0.982364,0.928428,0.861127,1.11525
815.917,0.848921,0.803237,0.804967,0.94474,1.04784,1.18118,0.983149,0.916792,0.856688,1.13164
817.543,0.843586,0.79492,0.793835,0.923997,1.05261,1.17208,0.977584,0.940172,0.844703,1.11114
819.17,0.853612,0.802162,0.781325,0.93801,1.04001,1.18113,0.984352,0.911492,0.852171,1.09307
820.797,0.883661,0.793515,0.796357,0.926326,1.05154,1.17212,0.982324,0.946712,0.847999,1.14383
822.424,0.885161,0.798516,0.799349,0.913215,1.04651,1.20394,0.993036,0.920379,0.853889,1.12833
824.05,0.880041,0.805895,0.790276,0.93121,1.07616,1.18467,1.00678,0.91885,0.880229,1.12237
825.677,0.875527,0.796254,0.803987,0.932546,1.05902,1.18844,1.01489,0.930058,0.862339,1.11757
827.304,0.85122,0.83182,0.794314,0.935951,1.06735,1.19779,1.00398,0.934647,0.864648,1.12049
828.931,0.861572,0.82418,0.819304,0.94581,1.04956,1.19146,1.01084,0.917993,0.875358,1.11049
830.557,0.854019,0.800455,0.795101,0.938584,1.04251,1.19701,1.01562,0.924947,0.878642,1.09244
832.184,0.871433,0.793919,0.801545,0.95006,1.05033,1.18622,1.00429,0.926817,0.880196,1.10713
833.811,0.873006,0.801993,0.789642,0.958338,1.04708,1.20221,0.998244,0.936612,0.871989,1.12254
835.437,0.873722,0.810352,0.779479,0.956053,1.05891,1.2068,1.01552,0.913154,0.871298,1.11076
837.064,0.875419,0.805234,0.789499,0.946544,1.06205,1.20344,1.0233,0.923118,0.882289,1.12666
838.691,0.86195,0.805143,0.801879,0.954983,1.07597,1.19845,1.00186,0.926495,0.883175,1.12807
840.318,0.872788,0.804303,0.799054,0.924853,1.0565,1.18966,1.00731,0.929646,0.87894,1.13959
841.944,0.864886,0.800659,0.803928,0.961208,1.05437,1.22593,1.02016,0.938295,0.867402,1.13375
843.571,0.858229,0.811578,0.82356,0.943405,1.09845,1.21564,1.0126,0.932038,0.874505,1.14125
845.198,0.879087,0.817313,0.82675,0.930163,1.09157,1.20588,1.03243,0.946228,0.866321,1.14198
846.825,0.88485,0.819573,0.816671,0.945545,1.09521,1.19391,1.01238,0.934679,0.888255,1.12964
848.451,0.88768,0.808796,0.819531,0.950933,1.081,1.18637,1.01077,0.963676,0.864483,1.13517
850.078,0.896669,0.811732,0.814949,0.950285,1.06914,1.21517,1.00829,0.977316,0.875422,1.14312
851.705,0.882832,0.81555,0.809105,0.936791,1.08716,1.2358,1.0334,0.949109,0.891542,1.15292
853.332,0.892882,0.816151,0.820067,0.964869,1.07533,1.22554,1.02311,0.937395,0.863948,1.14151
854.958,0.876213,0.83101,0.82389,0.954129,1.05697,1.22821,1.02084,0.953317,0.865429,1.15164
856.585,0.874856,0.814193,0.830243,0.966667,1.09373,1.224,1.03981,0.941203,0.87656,1.14086
858.212,0.877896,0.827407,0.818193,0.943362,1.069,1.20088,1.02685,0.953623,0.887653,1.16996
859.839,0.885332,0.819397,0.804051,0.979086,1.0824,1.2307,1.0007,0.951089,0.882285,1.18531
861.465,0.88886,0.820917,0.790083,0.974462,1.08957,1.22964,1.00363,0.959305,0.880265,1.16434
863.092,0.904955,0.827264,0.794142,0.979375,1.0752,1.242,1.03011,0.967364,0.888759,1.15497
864.719,0.90176,0.809385,0.837156,0.957471,1.08615,1.24034,1.02336,0.977177,0.88505,1.15969
866.346,0.89396,0.826427,0.827169,0.982545,1.08149,1.2321,1.03532,0.973364,0.897204,1.16679
867.972,0.888986,0.807986,0.81614,0.959144,1.06929,1.20055,1.02805,0.972949,0.899608,1.14536
869.599,0.911923,0.810663,0.808014,0.94809,1.06853,1.21577,1.01256,0.998176,0.883277,1.16202
871.226,0.894471,0.815737,0.821813,0.942518,1.09062,1.21505,1.00639,0.981144,0.893708,1.16834
872.852,0.919129,0.811976,0.824958,0.956812,1.07483,1.23184,1.03499,0.964675,0.884991,1.17531
874.479,0.908474,0.826495,0.855035,0.970703,1.0711,1.20841,1.0245,0.986398,0.89582,1.14156
876.106,0.892503,0.830156,0.848317,0.953231,1.09924,1.22373,1.01523,0.984295,0.905329,1.17572
877.733,0.903374,0.817083,0.835904,0.981456,1.09138,1.23919,1.03113,0.977351,0.90285,1.15011
879.359,0.880465,0.795975,0.851941,0.959046,1.09503,1.2455,1.02603,0.977897,0.902739,1.17509
880.986,0.896583,0.833491,0.817456,0.98,1.08711,1.23948,1.02271,0.968253,0.910175,1.14954
882.613,0.906099,0.807749,0.824129,0.999253,1.06719,1.2259,1.01289,0.956228,0.90084,1.14957
884.24,0.913729,0.809669,0.828174,0.962274,1.08895,1.23444,1.00682,0.968689,0.901207,1.17462
885.866,0.900239,0.825901,0.854823,0.960724,1.07294,1.21747,1.01041,0.946369,0.88801,1.17348
887.493,0.920047,0.805467,0.810768,0.977163,1.0754,1.24575,1.01823,0.986293,0.913458,1.16085
889.12,0.927058,0.828194,0.835466,0.979815,1.10566,1.22779,1.01495,0.991888,0.903352,1.15303
890.747,0.907329,0.831279,0.82856,0.993737,1.06998,1.21616,1.03056,0.967365,0.900436,1.16733
892.373,0.913453,0.814651,0.833108,0.950484,1.09247,1.22089,1.03551,0.985602,0.923863,1.15871
894,0.916291,0.84691,0.853451,0.969679,1.08193,1.24499,1.03931,0.984312,0.902859,1.15507
895.627,0.911098,0.812444,0.862562,0.966329,1.0962,1.21587,1.02953,0.973966,0.874604,1.13368
897.254,0.899298,0.824035,0.860927,0.988763,1.09579,1.21959,1.04447,0.955924,0.880725,1.17291
898.88,0.899431,0.835267,0.841164,0.959371,1.10051,1.20583,1.04412,0.980012,0.8941,1.17498
900.507,0.886904,0.828483,0.843444,0.958846,1.11682,1.24745,1.03255,0.970019,0.893178,1.1445
902.134,0.896136,0.847255,0.856797,0.966326,1.1233,1.22542,1.03454,0.96566,0.898473,1.1444
903.761,0.895841,0.824406,0.859226,0.957347,1.09505,1.21281,1.03453,0.96955,0.911843,1.16165
905.387,0.933382,0.81592,0.834751,0.987295,1.08422,1.22534,1.05148,0.948604,0.907876,1.1386
907.014,0.900572,0.832526,0.842334,0.955956,1.10797,1.21848,1.05524,0.981218,0.900272,1.15217
908.641,0.906768,0.823882,0.821358,0.977726,1.1165,1.24111,1.03863,0.997591,0.939475,1.15248
910.268,0.904847,0.82529,0.836464,0.941747,1.11156,1.22379,1.01414,0.983327,0.885561,1.16551
911.894,0.917045,0.835724,0.856018,0.996853,1.10892,1.20372,1.04815,1.00589,0.917915,1.16073
913.521,0.880339,0.799526,0.840534,0.992115,1.0908,1.22743,1.04653,0.94621,0.910865,1.17324
915.148,0.913835,0.829005,0.828577,0.993214,1.11137,1.22841,1.04775,0.976433,0.898538,1.15983
916.774,0.891945,0.807301,0.828347,0.969907,1.10908,1.2354,1.00894,0.950074,0.914575,1.16783
918.401,0.889632,0.826168,0.846529,0.978411,1.11704,1.23275,1.04605,0.980078,0.89735,1.20381
920.028,0.935829,0.818717,0.862675,0.988367,1.10518,1.19918,1.06485,1.01811,0.8953,1.16007
921.655,0.912293,0.841325,0.845447,0.973785,1.16099,1.22702,1.01639,0.993531,0.912317,1.14683
923.281,0.908861,0.8357,0.858144,0.968395,1.13174,1.2346,1.01776,0.969744,0.890401,1.13651
924.908,0.924734,0.794538,0.856962,0.964139,1.10669,1.20943,1.02018,0.973611,0.907782,1.10449
926.535,0.90945,0.847483,0.885437,0.978883,1.1156,1.20873,1.01876,0.949457,0.88073,1.15913
928.162,0.915471,0.81121,0.855744,0.967892,1.12627,1.24121,1.00995,0.971197,0.889001,1.13288
929.788,0.934039,0.822137,0.860807,0.963354,1.10175,1.20144,1.00969,0.986542,0.899519,1.14596
931.415,0.91181,0.830812,0.861659,1.00572,1.08314,1.25086,1.00677,0.996814,0.898949,1.14018
933.042,0.897962,0.81318,0.884643,0.989474,1.13826,1.25998,1.04487,0.992825,0.938085,1.16831
934.669,0.896295,0.818856,0.849334,0.996108,1.10035,1.23286,1.04597,0.953206,0.909259,1.1488
936.295,0.917346,0.788132,0.845537,0.956199,1.10922,1.21977,1.02193,1.00127,0.887622,1.18023
937.922,0.918001,0.777877,0.854601,0.969499,1.10202,1.22568,1.04622,0.997002,0.909114,1.14414
939.549,0.897733,0.832195,0.851207,1.02429,1.09932,1.19395,1.04531,0.972483,0.922619,1.1184
941.176,0.917928,0.873452,0.845466,0.968797,1.09165,1.2423,1.06655,1.00162,0.902948,1.1608
942.802,0.92874,0.836583,0.835071,0.973185,1.11135,1.20722,1.02045,0.98655,0.875563,1.11502
944.429,0.918501,0.860731,0.844545,0.965724,1.13645,1.2525,1.03925,0.986635,0.885866,1.12571
946.056,0.917941,0.802168,0.868495,0.979942,1.13463,1.20967,1.02929,0.978941,0.899631,1.13361
947.683,0.921485,0.816262,0.899871,0.960265,1.08915,1.2209,1.0087,0.969298,0.900867,1.14912
949.309,0.936668,0.852008,0.873159,0.976716,1.08905,1.22925,1.0084,1.00149,0.902716,1.12266
950.936,0.897993,0.82855,0.839642,1.00107,1.11096,1.22514,1.01127,0.962519,0.892204,1.12914
952.563,0.910645,0.808196,0.887375,0.971983,1.14103,1.22476,1.05329,0.970575,0.909684,1.13579
954.19,0.932768,0.841892,0.857651,0.951897,1.11205,1.21416,1.03172,0.982655,0.933687,1.10817
955.816,0.956424,0.848889,0.854433,0.99023,1.13953,1.21202,1.03302,0.984335,0.951442,1.16651
957.443,0.891905,0.805587,0.847104,0.978283,1.09659,1.21353,1.00468,0.990643,0.880019,1.13821
959.07,0.931985,0.833278,0.863733,1.00304,1.10777,1.22447,1.03526,0.989326,0.914224,1.15877
960.696,0.898346,0.806744,0.886708,0.996703,1.11917,1.24536,1.06103,0.973907,0.926426,1.13707
962.323,0.893435,0.828351,0.892135,0.969236,1.10425,1.21376,1.03106,0.987485,0.920346,1.09299
963.95,0.929324,0.838885,0.867278,0.929408,1.11791,1.19809,1.01971,0.957201,0.894309,1.11099
965.577,0.924768,0.81213,0.849523,1.00018,1.13673,1.2451,1.00587,0.996214,0.94235,1.12403
967.203,0.903232,0.830068,0.836554,0.982046,1.12837,1.18122,0.987956,0.998531,0.925646,1.14359
968.83,0.92594,0.860217,0.896692,0.97218,1.07948,1.21303,0.98361,0.986085,0.893011,1.1636
970.457,0.916892,0.837406,0.893986,0.983587,1.11277,1.23994,0.991597,1.00231,0.894113,1.15695
972.084,0.885181,0.825968,0.867255,0.955272,1.08948,1.17352,1.04163,0.989927,0.903099,1.15564
973.71,0.927288,0.800598,0.892613,0.989146,1.11093,1.21401,1.04019,0.999189,0.879589,1.08416
975.337,0.939508,0.85838,0.861242,0.959236,1.14735,1.23588,1.04753,0.950136,0.924762,1.14271
976.964,0.909799,0.817174,0.840966,0.962166,1.10263,1.2194,0.98973,1.00304,0.903514,1.15166
978.591,0.894466,0.828559,0.869243,0.96824,1.09184,1.17289,1.04888,0.999104,0.889629,1.10641
980.217,0.913981,0.833938,0.860986,0.978301,1.1037,1.18513,1.02951,1.00485,0.918826,1.15118
981.844,0.857552,0.83503,0.901266,0.967796,1.10275,1.18344,1.01825,0.995457,0.921986,1.13725
983.471,0.914994,0.817472,0.869268,0.917556,1.13325,1.20611,1.026,0.985922,0.899488,1.16621
985.098,0.993294,0.805471,0.922726,0.95679,1.12025,1.20036,0.965116,0.976982,0.89754,1.11304
986.724,0.938495,0.836458,0.836762,1.01507,1.13382,1.17568,1.00472,0.989099,0.912322,1.08615
988.351,0.904163,0.821862,0.840761,0.964107,1.12564,1.20534,1.073,0.992595,0.907655,1.13604
989.978,0.875036,0.825105,0.889517,0.95,1.05715,1.20523,1.02102,0.984335,0.883984,1.08317
991.605,0.933333,0.852341,0.911481,0.969932,1.09547,1.20453,1.06557,0.980927,0.891664,1.14495
993.231,0.865313,0.835958,0.904416,1.00092,1.11094,1.20935,0.987496,0.97275,0.881694,1.06736
994.858,0.944803,0.834614,0.893697,0.969726,1.12781,1.23136,1.05294,1.0019,0.875039,1.11037
996.485,0.925075,0.823017,0.860156,0.996685,1.10132,1.19688,0.995119,0.974191,0.898747,1.08755
998.112,0.903281,0.826377,0.883317,0.979031,1.11221,1.23823,0.996975,1.02414,0.93959,1.15131
999.738,0.937259,0.834825,0.849451,0.976918,1.17682,1.1907,1.04,0.997525,0.911826,1.10891
1001.36,0.867972,0.816837,0.890859,0.991049,1.13607,1.17365,0.995789,0.989975,0.897563,1.09273